GeneID	Dermanura_bogotensis1	Artibeus_jamaicensis1	Artibeus_jamaicensis2	Artibeus_jamaicensis3	Artibeus_jamaicensis4	Eonycteris_spelaea1	Eonycteris_spelaea2	Hipposideros_armiger1	Hipposideros_armiger2	Desmodus_rotundus1	Phyllostomus_discolor1	Phyllostomus_discolor2	Molossus_molossus1	Tonatia_saurophila1	Rhinolophus_ferrumequinum1	Rhinolophus_ferrumequinum2	Rousettus_aegyptiacus1	Rousettus_aegyptiacus2	Lonchorhina_aurita1	Phyllostomus_hastatus1	Vespertilio_sinensis1	Vespertilio_sinensis2	Vespertilio_sinensis3	Vespertilio_sinensis4	Vespertilio_sinensis5	Vespertilio_sinensis6	Vespertilio_sinensis7	Vespertilio_sinensis8	Vespertilio_sinensis9	Vespertilio_sinensis10	Vespertilio_sinensis11	Vespertilio_sinensis12	Pteropus_alecto1	Pteropus_alecto2	Pteropus_alecto3	Pteropus_alecto4	Lionycteris_spurrelli1	Sturnira_ludovici1	Rhinophylla_fischerae1	Carollia_perspicillata1
PSMB10	22.460467	25.842318	62.130583	94.993893	52.491005	71.469782	97.855273	60.709845	47.100128	37.190522	110.471931	108.193621	10.346308	88.398751	54.676037	51.846872	41.869704	26.31769	52.245066	101.886646	82.408801	107.481482	76.346882	120.291018	109.760715	66.004149	86.181081	64.212565	81.774401	80.210171	136.622791	130.502596	48.036821	71.736723	171.563446	64.725035	82.103572	98.209263	21.931076	62.332898
FBXL20_2	0	0.672154	0	0	3.583514	0	0	0	0	0.079105	0	0	1.729722	0.466248	0	0	0	0	0.252019	0.042239	0.18691	0.22271	0.046191	0.191806	0.125068	0.097608	0.068946	0.103978	0.109711	0.192651	0.042544	0.177641	0	0	0	0	0	0.226748	0.268714	0
CENPT	0	0	0	0	0	0.176723	0.412967	0	0.098878	0	0	0	0	0	0	0	0.286344	0	0	0	0	0	0	0	0	0	0.184782	0	0	0	0.31972	0	0	0	0.296072	0.816689	0	0	0	0
GFOD2	4.298549	14.295501	18.653634	18.205935	13.604665	4.609093	7.220755	11.562025	13.774751	4.977429	20.327229	18.010013	2.349206	5.597153	3.635331	2.373946	1.616322	0.74918	5.260058	15.353725	5.930951	7.97408	7.990037	5.89557	4.407055	5.153751	0.810549	6.837934	7.634151	8.51002	3.544296	10.738409	1.082993	0.343474	0	0	15.181985	5.35321	2.899757	4.448635
AGRP	0	0	0	0	0	0	0	0.09795	0.842278	0	0	0	0	0	0	0	0.019458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.169338	0.196125	0	0	0	0	0
SDF2	47.977927	61.401588	77.001568	60.082915	65.816649	28.938229	42.764962	48.061171	69.402387	26.856882	38.253998	38.384186	31.295235	57.852784	45.075749	35.157935	19.224926	25.547917	64.72629	44.410892	0	0	0	0	0	0	0	0	0	0	0	0	13.53131	20.324022	23.187369	21.143786	51.870429	27.602492	31.566319	54.247246
PIGS	20.395908	54.169309	70.569039	35.904719	58.302325	15.947086	9.128512	23.433901	31.281152	6.888272	5.560225	5.784378	15.89087	8.544627	10.990018	5.020466	5.094362	2.236563	5.129037	8.350988	5.789155	6.55238	5.437983	8.0222	5.585021	7.296918	2.240037	5.535821	7.270388	5.670714	5.471121	4.56757	4.527757	10.216284	5.496029	9.75444	4.577759	13.744224	13.707365	5.635649
SLC13A2	0.784377	568.605287	366.89501	350.731377	286.395281	0.768075	11.185768	0	0	18.954645	0.636552	0.899726	4.86789	0.048332	0	0	0.015588	0	0	0	4.002747	6.754317	2.319477	9.443923	7.594147	2.931548	0.30559	26.879092	5.671715	4.030856	4.775562	9.550221	3.833624	0.151575	0.058618	0	0.420204	0.030484	0.324784	0
TMEM199	14.668198	45.026966	38.296118	19.091588	26.265774	10.226993	12.122903	22.687265	45.876592	19.57719	6.30623	7.719388	0	17.055851	16.168215	15.935559	9.063196	14.987007	13.923762	25.273566	0	0	0	0	0.22106	0	0	0.243019	0	0	0.16968	0	3.722754	15.38252	13.651284	10.873627	27.312752	34.903931	15.943914	15.418557
LYRM9	6.53142	31.91624	36.064155	29.243394	36.420563	0	0	5.512264	34.75515	0	2.763427	3.671864	8.743185	3.034736	0.937636	0.861252	0.061126	0.162331	3.726449	2.634388	0	0	0	0	0	0	0	0	0	0	0	0	0	1.349095	0.624073	1.617143	0	0	0	0
WDR75	5.038242	14.038575	12.526535	14.010183	12.853312	6.368954	6.891783	0	0	6.562366	1.104616	1.578871	4.230564	8.674308	0	0	9.381691	7.851591	7.913641	5.460431	0	0	0	0	0	0	0	0	0	0	0	0.19713	2.293415	5.607235	8.207915	5.069877	6.096079	6.133381	5.710594	12.619562
TALDO1	1154.684534	1057.905907	1201.973868	927.640745	1244.305725	460.176528	357.588195	0	0	690.115849	206.713572	203.629696	84.286342	118.490046	0	0	196.798638	187.746479	60.809681	146.6762	111.620068	151.674415	105.988822	146.242551	102.190309	116.963388	91.716814	109.360943	126.171808	135.538459	115.17458	141.638015	449.339147	316.162968	397.336675	450.089167	303.435557	662.334283	603.469566	446.033032
FLCN	0	0	0	0	0	3.362786	10.85682	0	0	0	0	0	5.693448	0	8.587999	10.58318	4.588027	7.451312	0	0	0	0	0.228314	0	0.113935	0.480883	0.67037	0	0	0	0	0	5.153763	1.636769	1.137527	2.122209	0	0	0	0
COPS3	22.855359	61.36817	62.103861	42.898664	54.749564	13.522582	26.463133	19.391902	50.189683	5.255543	67.996395	67.142508	21.878577	17.834914	34.028539	27.21237	12.28155	17.911659	21.945747	10.964248	31.307989	24.907175	26.491573	26.789084	22.898755	28.028434	0	25.361011	32.086413	29.919573	30.007107	16.405651	12.997746	19.466458	25.205856	20.899127	21.720453	16.287929	25.007147	21.813284
FAM83G	0	3.131783	2.898813	5.087156	4.075161	0	0	0	0	0.244567	6.24818	6.979221	1.372884	2.475223	0	0	0	0	0.667054	2.331453	3.575885	5.077957	5.223466	4.000605	4.255266	0.350379	0.500007	3.454116	4.621767	3.474449	3.936651	0.677957	0	0	0	0	0.347736	0.268864	0.811583	1.05682
BTBD18	0.141015	0	0	0	0.038382	0	0	0.039002	0.051775	0	0.061416	0	0	0	0.135015	0.166703	0	0	0	0	0.172365	0.123264	0	0	0	0.045029	0	0.047987	0.05061	0.088831	0.039242	0	0	0.080785	0.062504	0.054441	0	0	0	0
OR9I1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR6Q1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBE2L6	80.325268	10.378271	13.671888	14.216969	14.244443	4.627507	5.069937	51.320181	55.031972	13.601769	0	0	38.57371	6.750835	33.560019	34.106801	3.635937	1.301943	6.774895	15.503881	7.117328	12.315943	7.389914	9.142376	5.77097	5.652946	0.638649	8.44081	9.497486	4.95401	4.986639	4.990678	4.70007	7.515892	74.339979	4.50058	18.403972	2.161129	65.337836	7.37039
ADIRF	69.570544	80.444715	113.240829	85.706608	89.573051	63.140281	1091.983198	193.896627	156.156318	15.216661	0	0	0	20.175087	0	0	703.084935	830.784277	10.76256	4.582672	0	0	0	0	0	0	0	0	0	0	0	0	6.38904	28.152076	10.061381	2.391566	208.138631	13.737269	52.384164	22.860832
CEP15	0	0	0	0	0	0	1.13595	10.023724	0	0	0	0	0	0	2.310189	3.223289	0.536189	0	0	0	6.793701	4.014227	6.04776	4.56638	2.554937	7.538775	0	4.028647	0	8.913919	9.799879	9.460082	0	0.119784	0.277662	0.24198	0	0	0	0
NEFL	0.141015	0	0	0.271277	0.076764	0	0	0	0.874716	0.058394	0	0.141848	0	0	0.271553	0.938809	0	0	0.016166	0	0.082557	0.105091	0.299199	0.113338	0.122877	0.144102	0.799239	0	0.064769	0.085099	0.150521	0.062816	0	0	0.045502	0	0	0.029469	0.031397	0
KCTD9	0	0	0	0	0	5.215612	5.832304	3.347678	5.574308	0	0	0	1.834038	0	0.502282	0.10463	5.991937	5.121688	0	0	2.86145	6.982064	2.66766	3.345097	1.277371	2.790476	0.289869	1.597519	2.829858	5.161634	1.659439	0.939992	4.512211	8.887713	6.960883	6.944772	0	0	0	0
SLC31A1	133.050001	77.362032	58.387932	159.045578	57.356383	262.105908	114.25165	102.180121	198.184816	16.496865	0	0	161.183244	90.995826	252.768424	304.705269	52.968223	63.966456	39.526735	105.006124	0	0	0	0	0	0	0	0	0	0	0	0	120.286483	123.527598	429.970143	130.67957	141.737457	280.586961	114.04969	65.951301
TAC3	0.617736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VMP1	43.098705	43.645495	38.987872	33.163207	39.642771	27.771204	29.473568	27.323	53.959228	114.02577	32.654664	35.101735	0	69.209717	70.0227	46.278844	22.787584	111.895705	110.860187	33.095826	16.330819	16.673508	18.44982	16.902971	9.45507	18.688084	0	14.600079	16.781405	20.073102	13.295041	4.015475	19.748621	28.407119	40.291453	49.896508	55.51851	57.739573	64.475279	87.733975
PTRH2	29.47477	20.329444	20.60638	19.154513	17.763918	22.840954	66.92813	67.759595	65.05935	11.672328	0	0	22.105503	55.027069	25.52259	15.358652	26.30393	33.993012	78.917712	24.021232	12.7058	15.011215	11.376651	10.591875	20.543934	21.823528	20.794758	19.208338	18.327555	9.263607	13.115304	23.71367	7.628758	14.144401	25.238499	17.427085	0	0	0	0
COMMD1	0	0	0	0	0	8.744207	19.179902	10.88449	37.087044	0	0	0	0.578186	0	18.516917	23.359588	12.856061	12.631989	0	0	86.493817	104.666753	87.981225	59.782096	96.218879	97.128523	162.815133	93.448119	78.732613	94.304754	87.523795	134.852894	5.965606	10.754278	12.457509	15.01119	0	0	0	0
CCT4	72.988349	145.623008	98.998299	66.676358	64.921879	135.584288	133.853127	78.259535	80.5278	46.152777	63.976589	58.453826	27.001661	46.99299	0	0	65.856252	101.743852	67.985809	33.957964	63.299325	39.705752	37.949913	46.08746	47.558076	54.006119	54.582764	47.365523	44.772907	50.570577	49.458891	39.924666	73.269013	113.751856	134.543417	140.421134	28.469758	59.076414	28.519041	45.810546
PSMB7	179.871217	172.510083	211.513365	206.564881	198.059292	102.54267	180.825248	140.891939	233.990821	157.083779	401.703636	368.319175	112.22717	240.817697	260.529813	192.836414	93.254303	108.715561	332.819678	107.526086	183.713446	308.386756	243.862212	274.772676	210.440057	319.525764	185.091547	153.960592	261.426025	251.188766	236.271588	227.526892	81.375613	119.741044	119.698433	122.867711	165.227558	143.933207	144.779852	166.450293
GOSR2	9.847761	33.0245	23.619142	20.095911	16.595523	8.257108	19.110753	54.563718	28.547077	0.331945	16.518231	18.27368	1.513087	8.554995	7.076658	6.869553	10.846095	12.515594	8.366583	14.793942	5.794369	8.1512	6.606405	7.385153	5.129035	6.974425	11.438577	6.815754	7.308271	6.062477	5.150126	4.817046	4.944302	6.049766	11.531123	8.036748	7.615322	11.136547	0	4.113329
DDX52	7.494197	22.718721	18.690708	18.298463	24.307578	2.984383	5.835638	8.789646	17.429217	4.955006	8.927093	9.295873	3.623777	9.231778	7.907667	5.065965	7.024644	7.188719	6.742021	1.506032	3.116982	2.651035	3.128941	3.96375	1.587761	2.934188	0	3.242318	2.666167	4.217073	1.75411	2.483147	1.238656	3.468753	4.476245	2.629878	5.383061	6.259093	10.635621	16.006303
MPO	0	0	0	0	0	0	0	0	0	0.088186	0	0	0	0	0	0	0	0	0	0.060119	0.970584	0	0.166854	0	0.451895	0	1.372844	7.661691	0.049568	0.304473	0.076864	0.320908	0	0.177957	0.041301	0	0.033911	1.505581	0.031452	0.094691
DYNLL2	162.930701	465.649471	315.572545	271.264628	393.312982	10.03229	45.890892	59.325189	282.592398	125.589662	292.33978	270.748899	71.149571	320.40272	59.066202	53.268553	40.192066	32.996821	144.821172	122.899623	42.61404	38.761735	54.226905	29.124782	64.503224	68.385216	74.402377	94.268963	72.357505	38.893358	51.543508	41.28425	16.496861	10.548496	7.151477	7.507202	97.232071	107.592794	123.359119	114.265365
LPO	0	0	0	0	0	0	0.031279	0	3.094323	0	0	0	0	0	0.050434	0	0	0	0	0	0.031129	0.02971	0	0	0.027794	0	0	0.069539	0	0	0.141853	0	0	0.03572	0	0	0	0	0	0
AHSA1_2	3.369652	31.260125	27.640864	18.949515	23.008693	0.864088	0.465831	7.619	4.855802	0.490655	12.688537	11.45132	6.67051	4.207965	0.254894	0.1679	2.21583	1.917682	7.122894	4.117719	2.536741	2.96613	3.7542	4.843276	3.208168	3.66329	4.099948	2.959301	3.284085	3.895883	2.44023	3.704143	0	0	0	1.640693	4.145895	5.627494	2.093075	1.614577
MKS1	0.704853	7.304457	9.335476	4.485753	5.107016	0	0	0	0	0.247082	0.865203	0.430999	0.039843	0.627448	0	0	0	0	0.609493	0.068801	2.415179	2.741923	2.354699	2.911341	2.438851	2.629284	0.128231	1.304325	4.279859	1.949581	2.528458	3.02783	0	0	0	0	0.913011	0.469695	0.307962	1.737409
SUPT4H1	29.598832	111.870386	126.271688	133.425598	124.89004	10.092257	21.545083	36.888946	76.483481	60.776055	65.606611	69.678853	13.603227	47.463111	34.866545	24.547923	12.386342	12.663623	113.981214	53.656095	53.424587	56.654012	49.498891	58.285787	54.918031	67.206767	84.899533	50.828206	55.866001	44.800112	63.415059	50.130997	9.572333	13.003084	19.769036	13.905659	0	0	0	0
RAD51C	0	4.947891	3.663275	2.435693	1.850064	0	0	0	0	0	0	0	3.215036	0	0	0	0	0	0	0	0	0.26152	0	0.533922	0.636937	0	0	0	0	0	0.302485	0	0	0	0	0	0.40975	0.77311	0.06337	2.854205
ZC3H12C	4.671576	7.663667	5.509878	5.33825	4.355676	2.070776	1.332441	0	0.408736	0	0	0	1.272082	0	0	0.413887	1.412192	5.27051	0	0.961528	1.497035	1.245294	0	2.127963	0.467599	1.098452	0.32871	0.974482	1.510982	0.456223	0.808762	0.162582	2.541878	5.322286	6.758889	5.341655	2.570283	2.395096	0	1.358917
TOMM5	53.036411	113.986194	99.853169	51.63712	79.693318	12.531092	36.244178	83.277922	122.354115	0	114.154358	114.990293	54.467275	38.487632	41.002279	47.621877	34.70844	60.790818	66.548947	96.753182	135.948778	143.286131	129.264692	133.770317	126.477625	161.351989	118.309935	180.821469	209.425894	161.418054	160.099217	130.432538	0.612773	1.539908	2.265228	1.771521	104.693895	77.636889	85.193529	83.379624
AKIRIN2	20.947257	64.008847	53.122219	48.604145	50.069102	0.177093	0	0	0	12.097954	41.095569	38.297088	0.374393	19.028716	0	0	1.294106	1.914431	21.62205	14.863657	0	0	0	0.161111	0	0	0	0.222916	0	0	0	0	6.029612	8.805621	11.61472	7.916066	20.453655	22.366811	57.286721	27.983559
RNF170	10.430982	22.726389	16.46649	11.552615	17.295885	0	0	0	0	8.703742	4.705453	6.425614	1.9426	2.591911	0	0	0	1.684733	3.597416	0	1.428631	1.103698	0.805085	0.605189	0.918914	1.546	0	0.82141	1.694326	1.688495	1.584481	0	1.689245	3.596401	3.103826	4.591028	1.565481	2.575136	1.382821	2.832735
FNTA	35.000577	73.417138	70.452907	50.936595	72.002009	14.458556	29.138867	20.568529	40.152998	30.347515	22.867537	19.637671	26.183504	29.087099	8.013212	6.996142	25.883185	33.1478	31.092125	33.566781	15.891032	16.182954	17.132423	20.936778	10.375625	22.003041	0	17.525438	16.007093	18.53463	14.271823	8.592647	6.636776	12.262537	16.18618	12.707488	19.989631	17.574873	16.635124	58.703032
MESD	47.202491	61.245124	57.134565	36.601943	46.008183	0	0	0	0	1.943735	36.350182	34.977712	0	26.57166	0	0	0	0	33.602031	70.448174	12.038701	5.052889	4.340726	6.80252	6.878414	4.201523	0.103278	6.030334	8.370953	8.028221	6.952177	5.917276	0	0	0	0	25.783415	34.762291	12.218941	12.845496
EIF5	104.072738	91.302972	91.484985	127.767944	189.562248	51.811316	115.092499	41.787915	97.582521	55.393224	141.392493	146.605294	121.467379	88.248955	104.363814	56.621932	67.951402	49.392283	47.263813	53.834022	103.521845	75.851384	117.154947	73.714138	57.997544	103.962177	16.546185	93.280391	97.832802	104.926246	77.355942	32.098187	99.510281	92.667965	91.566387	91.924713	161.816657	117.11053	190.573873	153.464338
BAG5	0	0	0	0	0	0	0	13.661198	21.142345	0	0	0	26.453145	0	6.148338	4.171373	0	0	0	0	0	0	0	0.410783	0	0	0	0	0.184935	0	0.148626	0	9.708548	15.261319	14.105951	12.985969	0	0	0	0
SMYD2	13.224528	13.275737	12.89741	17.742584	13.197232	1.214406	3.164812	0	0	0	16.363829	18.104284	19.531633	19.751045	11.443606	9.429851	18.243174	19.09686	28.437672	1.508135	11.033545	18.139775	26.924274	28.072145	8.388485	8.477631	4.601534	13.078581	7.011669	24.898493	12.94377	6.355281	2.387213	2.291459	6.134232	4.275153	30.8385	40.348963	29.335593	12.12857
NSL1	0.451198	4.21771	4.659121	2.523889	3.81573	0	0	0	0	0.567957	1.510499	0.888727	1.060139	1.059045	0	0	0	0	0.092546	0.432476	3.746226	1.373318	2.49694	2.513046	0.985489	2.307071	0.601977	2.350435	2.683192	2.821695	2.142486	1.131981	0	0	0	0	0.468834	0.11132	0.197678	0.594735
TOMM34	0	0	0	0	0	0	1.547264	6.68121	6.027064	0	0	0	2.501493	0	4.013629	2.235648	1.515016	0.666682	0	0	7.943297	8.306589	10.432125	8.643386	6.262344	8.367	0	7.371933	12.26652	9.695554	9.438455	5.818245	7.830306	11.41238	11.687651	12.771523	0	0	0	0
ROMO1	466.913217	212.411431	362.327741	240.901635	295.091563	249.901862	257.254396	217.403307	409.703723	339.308128	549.564365	578.336476	518.01004	550.911843	576.036901	609.964351	83.973667	101.841676	369.369673	451.254539	345.481135	463.736973	380.077029	368.187696	491.618137	495.047346	1197.734024	393.499515	398.828643	412.985221	438.676943	562.077996	137.69637	168.503629	164.843317	219.65587	490.689842	854.222646	596.584353	380.942998
DNTTIP1	13.069553	44.705248	48.451789	55.205144	49.777916	8.334131	8.523971	9.773454	156.689551	13.185557	38.231314	35.883616	3.462496	30.00305	14.142102	11.258345	5.170776	2.498674	19.905452	21.838779	15.180777	16.136263	13.580467	14.080492	16.732324	15.866993	5.61399	14.519265	15.82441	13.968108	12.304962	14.472384	4.56814	8.365749	8.851382	6.821923	29.327352	16.044743	19.051621	38.012123
EYA2	0	0	0.903252	0	0.951294	0	0	0	0	0	0	0	0	0	0	0.091349	0	0	0	0.023649	0.114141	0	0.075216	0.078205	0.101878	0.039787	0	0	0.044714	0.235301	0.03466	0.144688	0	0.465019	0.134899	0.039168	0.074236	0	0	0.051812
CKS2	18.319547	16.919095	14.579304	7.83405	14.476842	2.422799	9.180635	2.391811	29.624467	10.957181	89.446085	90.069725	3.859316	6.357748	27.348594	40.601485	4.800382	3.638757	7.913066	4.823672	3.280818	3.520473	6.724585	3.0274	4.764345	4.768041	5.545776	7.968069	5.105442	4.585662	6.322332	4.422537	2.360152	2.630272	4.264521	3.540716	2.986383	11.109134	8.884102	18.706972
TAS2R7_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LRP6	10.890013	43.468417	25.325569	19.964615	18.021831	16.468281	3.410594	3.366432	7.688737	4.940352	7.313754	6.457678	3.800777	5.334191	4.871762	3.007027	9.299103	31.396463	1.617294	4.857779	0	0	0	1.403258	0.378775	0	0	0	0.976332	0	0.488939	0	30.745073	77.474185	18.890991	33.609622	5.316717	14.846342	9.610632	16.138312
SKA1	0	0	0	0	0	0	0	0	0	0.435753	0.422866	1.272466	0	0.783047	0	0	0	0	0.154734	0	0	0.721266	0	0.330881	0	1.012289	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SMAD4	4.792263	31.319579	21.692026	14.827926	20.406855	7.499947	6.213446	2.927561	14.675043	0.594866	0	0	2.811951	2.664856	9.695592	8.190287	10.670763	8.099278	0	11.283986	11.436246	7.032969	8.597291	9.676928	3.385034	6.241161	1.57032	8.798418	7.407544	10.418267	5.115726	3.014859	10.835228	15.022767	16.040777	13.748963	9.014314	5.123883	4.504338	3.811892
PIAS2	3.516194	27.494832	22.556346	22.895755	29.10324	0	0	11.910804	20.51989	0	0.672904	0.807775	0	0.794103	1.627662	3.599918	0	0	0.860653	0	0	0	0	0	0	0	0	0.372342	0	0	0	0	3.310029	6.109672	4.854166	5.445734	0	0	0	0.056607
SIGLEC15	0	0	0	0	0.093663	0.236637	0	0	0	0.008149	0	0	0	0	0.368049	0.218424	0	0	0.030596	0.020775	0.084289	0.053646	0.194396	0.086778	0.100361	0.235383	0.041835	0.314068	0.066123	0.318576	0.179286	0.171022	0	0.442637	0	0	0	0	0	0.088235
MYO5B	0.177862	0	0	0	0	2.582028	1.51431	3.011721	20.049929	4.674102	0	0	12.064032	0	0	0	3.851127	5.492807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.635798	2.201081	2.091475	2.836423	0.197739	0	3.2195	0
IER3IP1	48.377149	92.878858	54.78993	25.372825	64.633455	11.849753	34.076694	0	0	28.40755	41.632622	49.212015	0	51.018328	0	0	18.588692	25.399545	32.612779	18.329844	0	0	0	0	0	0	0	0	0	0	0	0	9.241157	19.924359	28.130414	22.967264	60.492284	39.161971	31.359711	52.837826
C18orf32	23.01107	104.630097	99.475385	60.582426	119.043139	12.529141	18.314385	4.905136	3.82888	48.067069	1.577407	1.591513	27.365155	22.475072	46.782208	76.083299	53.316823	77.846924	63.703155	52.017365	77.136094	59.712962	79.54054	56.582797	83.338451	82.07331	192.565752	74.534434	96.322063	73.293727	107.570804	71.526311	3.395197	11.660255	8.720759	7.742827	30.432505	0.258949	3.212229	22.89643
MAPK4	0	8.309971	2.516079	5.298923	6.165344	0.08486	0.017622	0	0	0	0	0	0	0	0	0.048785	0.008571	0	0	0	0.033068	0	0.032686	0.034015	0.029523	0	0.024559	0	0	0.034085	0	0	0.093756	0.949754	0.120263	0.471339	0	11.825162	0.294346	0
SLC14A2	0	0	0	0	0	0	0	0	3.898503	0	0	0	0	0	0	0	0.011582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031009	0.57577	0	0	0	0	0
HAUS1	1.401881	14.012514	9.506477	11.180856	9.589755	1.918343	7.452867	5.171764	5.884922	2.511561	5.269813	5.477909	0	2.798035	3.566207	3.684845	9.185307	6.290344	4.877404	4.039278	0	0	0	0	3.840745	6.311278	3.143412	0	0	0	6.349639	1.408945	1.143664	1.129173	2.83974	2.149506	2.545426	0.705595	0.429742	2.892701
SLC14A1	0	0	0	0	0	0.182526	0.026547	0.966489	9.822482	0	0	0	0	0	0.197939	0	0.016584	0.018845	0	0	1.038323	0.421358	0.461826	0.507959	1.877849	0	0.348225	0.319355	0	0.695697	0.212997	0.33579	0	0.202298	0.860355	0.272565	0	0	0	0
HDGFL2	6.470299	30.262949	26.957587	25.722547	18.664209	13.181039	7.006616	6.980548	14.400298	5.142261	35.48024	31.902084	8.069735	11.625846	6.499064	5.232656	6.861889	2.734965	13.087838	12.306828	5.282172	5.237054	4.049371	5.712734	7.417746	7.590867	10.556617	7.124944	5.707256	5.826428	8.535333	7.27246	9.616018	11.661986	7.871717	10.487119	10.704607	12.568166	5.96484	6.209818
CXorf38	2.92666	27.553218	23.335585	23.816939	25.767564	10.117239	11.015143	0.551966	1.324123	0.766888	3.153477	2.348907	0	1.123071	3.401011	3.910145	9.702091	6.08878	1.156594	0	0	0	0	0	0	0	0	0	0	0	0	0	5.038272	9.493166	8.624765	10.98331	5.665509	4.0053	1.857147	8.321716
MATK	0	1.924459	1.396265	1.071775	1.218859	0	0	0	0	0	2.583024	1.460056	0.313315	0	0	0	0	0	0.519821	0.385868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.36908	2.881504	0.422625	0.699175
SGTA	15.06709	43.000962	46.060649	23.411642	39.00706	21.252332	27.945151	23.793745	11.033781	21.844686	28.255593	28.65483	0.180846	82.843354	24.625288	12.63955	12.157442	4.643352	49.52344	0	0	0	0	0	0	0	0	0	0	0	0	0	29.765893	36.555362	22.293737	25.262141	0	8.010597	0	0
NRTN	0.588954	4.982277	5.136999	1.90957	7.307521	0	0	1.101217	0.111523	0.062201	1.339257	1.678735	10.420814	0.092042	0	0	0.012725	0	0.054216	0.674812	0	2.322368	1.814904	0	0.725796	1.796417	3.303713	0.447594	0	0.525386	0.369997	2.939886	1.313536	0.734539	0.566524	0.247062	0.254837	0.295937	0.236528	0.591089
NDUFA11	214.841499	235.412747	309.050514	154.374908	246.873848	0	0	0	0	310.106956	0.431061	1.447	0	653.960392	0	0	0	0	311.505916	328.561124	525.591509	547.310575	474.18144	458.34577	614.842635	670.789195	370.921229	464.913299	571.604933	486.601479	567.524198	838.180617	0	0	0	0	215.316255	209.458745	311.793855	531.138093
KDM4B	3.608106	32.794232	21.948677	30.322197	21.045832	0.775937	0	0	3.309592	0.931245	8.792652	9.719972	0	9.622626	5.560008	3.450932	0	0	3.274607	5.624737	2.646387	4.419649	3.125692	1.96475	2.499995	1.531977	0	3.434502	3.122982	3.625588	1.773783	1.290093	0	0	0	0	5.491188	4.989421	3.643511	9.27558
SVIL	0	0	0	0.512111	0	0	0	0	0	5.106574	0	0	0.340092	0	0	0	0	0	0	0	0.136488	0.037227	0.189201	0.226914	0	0.036925	0	0.162163	0.061823	0	0	0	0	0	0	0	0.39055	0.549447	0.057682	0.214469
MSRB2	2.927467	4.153174	5.370067	0	1.741905	29.397131	77.946928	0	0	4.371512	9.518634	9.319799	20.402435	1.813999	10.393082	16.152487	36.028276	98.629022	25.419252	15.301053	7.624866	37.693221	15.616539	27.846088	20.491827	7.72417	2.659802	18.921195	26.978856	12.43145	32.965776	16.765513	21.667885	44.656411	1.407234	60.324407	0	0.340585	0	0
SNX2	0	0	0	0	0	30.717288	57.446325	0	0.048034	0	0	0	42.134777	0	1.660067	1.20947	45.026428	53.15155	0	0	0	0	0.713646	0	0	0.173056	0	0.222495	0.203468	0.427115	0	0	16.63622	31.564528	32.528279	30.798477	0	0	0	0
SRFBP1	0	0	0	0	0	1.239622	3.132695	9.033717	12.152925	0	0	0	3.571874	0	3.837309	3.513747	4.104889	4.354362	0	0	0.961105	0.999131	1.365461	1.10391	0.622752	1.210547	0	1.186595	1.26076	1.027917	0.668763	0.631116	1.817359	1.550161	3.694583	2.82382	0	0	0	0
SORCS1	0.060057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.059964	0	0	0	0	0	0	0	0	0.102023	0	0	0
ADRA2A	0.075661	2.680296	0.173222	2.590618	5.779785	1.356758	0.097245	0.164525	15.534764	0	0.65882	0.372103	0.469208	0.268897	0.294308	0.581229	0	0	0	0.107893	0	0	0	0	0	0	0	0	0	0	0	0	0.40086	0.713988	3.48609	0.522645	3.761393	10.715069	0.554913	9.943941
UBE4B	0.507569	0.444458	1.204848	1.062508	0	9.363133	6.893192	0	0	10.849784	0	0	3.814355	0	7.546586	8.229188	3.168559	2.445643	0	0.119571	10.612528	6.560391	8.944717	12.293253	1.969591	6.573556	0	6.828949	8.361346	10.205834	4.729669	0.723961	7.834905	12.92753	8.666092	10.535757	0	0.967787	0	0
PGD	195.881899	263.442321	215.807121	231.505671	230.861733	81.610118	43.399204	34.163153	79.037306	148.029504	31.108479	29.775788	0	18.35903	42.08416	32.910669	43.174812	27.309161	11.483661	79.204278	24.686347	47.189588	38.97085	33.602336	27.011162	24.393943	2.837616	29.768228	39.155723	32.11296	23.256188	15.044396	62.767849	66.391731	70.180897	71.808189	45.803508	57.211657	54.45736	26.931986
